system:index,county,datetime,duration_hours,event_id,event_start,geoid,gust_mps,precip_mm,pressure_hpa,storm,temp_c,wind_speed_mps,.geo
0000000000000000000a_20170827T08,Goliad,2017-08-27 08:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.064707782217313,0.7156601858043018,1001.378372706593,2017228N14314,24.206441379447085,7.303329213573062,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T09,Goliad,2017-08-27 09:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.361592441868384,0.5463228698793204,1001.1993644652447,2017228N14314,24.328641118525354,7.582672615293127,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T10,Goliad,2017-08-27 10:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.477829753356787,0.6246363359607917,1000.7145253766408,2017228N14314,24.334372523633306,7.174622644046963,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T11,Goliad,2017-08-27 11:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.84817991165671,0.6397480438496731,1001.4090303363664,2017228N14314,24.250747039722114,6.85664695048465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T12,Goliad,2017-08-27 12:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,11.547880103309286,0.6697858886033082,1001.5508964797137,2017228N14314,23.726783748799733,5.99050360650933,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T13,Goliad,2017-08-27 13:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.749328179689467,1.3567281693557993,1001.9235097516407,2017228N14314,23.42938882103971,5.567188783801778,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T14,Goliad,2017-08-27 14:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.272565734699404,1.1088885967052924,1002.3159081332041,2017228N14314,23.31375272837346,4.995652617054151,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T15,Goliad,2017-08-27 15:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,9.709495687826152,0.3853448175409529,1002.6551679967183,2017228N14314,24.223915897633447,4.336987429147333,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T16,Goliad,2017-08-27 16:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,9.629153739865469,0.15309213956280085,1002.6840581182878,2017228N14314,24.444374117248174,4.2206697095448185,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T17,Goliad,2017-08-27 17:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,8.579138193608468,0.47071228861844333,1003.1513625261039,2017228N14314,24.855178847574734,4.7240552018583495,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T18,Goliad,2017-08-27 18:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,7.362257260411337,0.8463109298864812,1002.8054501044152,2017228N14314,25.531217457627974,4.692658245488042,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T19,Goliad,2017-08-27 19:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,9.46149255324662,0.3687986050485711,1002.2944849157218,2017228N14314,25.39891847596823,4.7770297965786455,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T20,Goliad,2017-08-27 20:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.076330306706396,1.6046397961444963,1002.202281566975,2017228N14314,25.420911052403483,6.38179436008912,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T21,Goliad,2017-08-27 21:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.006726352582401,0.6877359342905817,1002.0443221397676,2017228N14314,24.980169014942135,7.17392980245035,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T22,Goliad,2017-08-27 22:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.0661850134911,0.44511832510230087,1001.4120943653045,2017228N14314,23.534913325708033,7.275302706670943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170827T23,Goliad,2017-08-27 23:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.484305872268493,0.4469484595364063,1001.7263962746124,2017228N14314,24.154433963748374,7.507847820400772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T00,Goliad,2017-08-28 00:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.738973917995262,0.395431431112611,1002.4580206779534,2017228N14314,24.504057687108457,8.536458268567667,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T01,Goliad,2017-08-28 01:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.871034001962666,0.24288816950984102,1003.1344304706148,2017228N14314,24.199120474658343,8.723828997420602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T02,Goliad,2017-08-28 02:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.79570223323485,0.2062916833471711,1003.5881229489859,2017228N14314,24.318655715978878,8.62982181276976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T03,Goliad,2017-08-28 03:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,12.003863637373383,0.1904174500991877,1004.0775253579952,2017228N14314,23.91051511923854,8.776213445947143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T04,Goliad,2017-08-28 04:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,11.18183149187548,0.1292474965758284,1004.3872524798628,2017228N14314,23.54896481315967,9.027279463115631,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T05,Goliad,2017-08-28 05:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.537588664057148,0.2782432060146389,1004.2226822605907,2017228N14314,23.646418510928697,9.385714343374383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T06,Goliad,2017-08-28 06:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.39939589204538,0.2949068362786833,1003.9071197232995,2017228N14314,23.305780247799817,9.465867190961594,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T07,Goliad,2017-08-28 07:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,16.96502458963872,1.2744449130159432,1003.7533903266707,2017228N14314,23.214897771211724,9.464805004574309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T08,Goliad,2017-08-28 08:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.171956863494366,1.347093436164617,1003.1389273195107,2017228N14314,23.169127704192533,9.617581693880181,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T09,Goliad,2017-08-28 09:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.160751044607963,1.1961681608261812,1002.7980429594272,2017228N14314,23.12011188516186,9.666889128031421,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T10,Goliad,2017-08-28 10:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.251535264290606,1.1303292916363066,1002.3893857212112,2017228N14314,21.756247924222066,10.334738004374996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T11,Goliad,2017-08-28 11:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.647038792084395,0.9741189851823459,1002.7920676088901,2017228N14314,21.882972276637588,9.728734663013785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T12,Goliad,2017-08-28 12:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,18.10466194380439,1.1468846489828712,1003.7177302729714,2017228N14314,22.078342352163816,9.847746511342477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T13,Goliad,2017-08-28 13:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.77268906595599,1.2891103995870576,1004.6491636522971,2017228N14314,21.88561208356259,9.36389808888134,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T14,Goliad,2017-08-28 14:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.085909319948183,1.1668068052298415,1005.4695894242244,2017228N14314,21.58720184544677,9.322772683414545,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T15,Goliad,2017-08-28 15:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,16.4466738552922,1.1229555062540677,1005.965641035203,2017228N14314,22.603404421567404,9.376043932570445,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T16,Goliad,2017-08-28 16:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.890635186561822,0.5656913465204558,1006.2179389170644,2017228N14314,22.55302102901487,10.704498022081223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T17,Goliad,2017-08-28 17:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,16.056212532207336,0.4554643031200816,1006.1227542325478,2017228N14314,22.986365576404978,12.10145440483516,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T18,Goliad,2017-08-28 18:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.927685859379732,0.7596350472802763,1006.0083746643794,2017228N14314,23.19479131220635,11.478200091692383,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T19,Goliad,2017-08-28 19:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.852287026180004,1.0318900680787384,1006.4363385665274,2017228N14314,23.451248037843527,10.105695138315799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T20,Goliad,2017-08-28 20:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,16.611542103114164,0.5137008939356252,1006.469737656623,2017228N14314,23.962139972695923,9.530138605134356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T21,Goliad,2017-08-28 21:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,16.828969940649866,0.06673376238182506,1006.8795244443618,2017228N14314,24.961528856373093,9.068562167495646,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T22,Goliad,2017-08-28 22:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,17.00465618397569,0.05106688954985227,1006.3485836813842,2017228N14314,27.12195892698162,7.126488878256936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170828T23,Goliad,2017-08-28 23:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.71371826294783,0.016180666159118274,1006.814186959278,2017228N14314,26.807302120818747,7.823294988073685,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T00,Goliad,2017-08-29 00:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.927639694942213,0.012307572300792595,1006.7649958979713,2017228N14314,26.434498439597633,7.647378849429779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T01,Goliad,2017-08-29 01:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.543926845586954,0.005817883214546559,1007.2092932391112,2017228N14314,26.276958580290284,7.40396863005805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T02,Goliad,2017-08-29 02:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.673466022373098,0.008228219387639395,1007.6586913596361,2017228N14314,25.836472664698817,7.9858985227110955,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T03,Goliad,2017-08-29 03:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.808417146131932,0.010030828683074736,1007.7089406511037,2017228N14314,24.66774192209175,8.706243789959077,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T04,Goliad,2017-08-29 04:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.974947207867388,0.26161036940918336,1008.1210875969571,2017228N14314,24.121206439252774,8.57669894337983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T05,Goliad,2017-08-29 05:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.764399691242591,0.048154370463619936,1008.2328667586517,2017228N14314,23.25237947523175,8.164216423792912,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T06,Goliad,2017-08-29 06:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.515338811214328,0.023470928132320646,1007.9943963491947,2017228N14314,23.193616057694157,7.895961075420306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T07,Goliad,2017-08-29 07:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.53344183036422,0.005462869272738482,1007.7762377871421,2017228N14314,23.031731886397154,7.767490161684239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T08,Goliad,2017-08-29 08:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.297049174160831,0.010405597110281125,1007.2737935374404,2017228N14314,22.88565221527034,7.701028124313208,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T09,Goliad,2017-08-29 09:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.689379438295571,0.022383065569727974,1006.9584505519094,2017228N14314,22.55715179079192,7.840730932823966,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T10,Goliad,2017-08-29 10:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.433759275085889,0.10951904375506187,1007.1830556384249,2017228N14314,22.43983719491166,7.41848065623992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T11,Goliad,2017-08-29 11:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.786928283855284,0.38532674010300694,1007.7660696971958,2017228N14314,22.452273435751977,7.305162650885998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T12,Goliad,2017-08-29 12:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.4127839971556,0.19823874486943702,1008.1475778453163,2017228N14314,22.283943427547968,7.047150779399949,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T13,Goliad,2017-08-29 13:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,14.139388758129037,0.010667814426390823,1008.7721518869334,2017228N14314,22.393315259255246,7.04769529891561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T14,Goliad,2017-08-29 14:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.259229984374489,9.12502745882139E-4,1009.1621448948389,2017228N14314,23.68083633022269,6.627340881583983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T15,Goliad,2017-08-29 15:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.298228346931623,3.3031944585586225E-4,1009.5678189327268,2017228N14314,26.560506903527767,7.680818778523733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T16,Goliad,2017-08-29 16:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.901937507501932,8.397462259898036E-6,1009.5438443466587,2017228N14314,27.8139576113025,9.126575216345305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T17,Goliad,2017-08-29 17:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,16.87255529799723,0.0,1009.6042958494928,2017228N14314,28.578490970584255,9.801207504462356,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T18,Goliad,2017-08-29 18:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,18.26476195660867,0.0,1009.1823030093974,2017228N14314,29.88786543161035,9.712675536228847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T19,Goliad,2017-08-29 19:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.690873753768447,0.03126399982765068,1008.7890427356801,2017228N14314,30.672688610286343,9.02116163765205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T20,Goliad,2017-08-29 20:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.167130247220788,0.0028715353361319813,1008.3979010665274,2017228N14314,31.03764534087628,8.557706004830457,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T21,Goliad,2017-08-29 21:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,15.441178778190887,0.0067136832790756,1008.3156858778342,2017228N14314,31.212222930981056,7.36045733884793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T22,Goliad,2017-08-29 22:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,13.72074292326315,0.011818723526376529,1008.6209544674821,2017228N14314,30.66401965157229,5.486752707393287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170829T23,Goliad,2017-08-29 23:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,11.711925322229938,0.007529831924842479,1008.4447880929297,2017228N14314,30.323104800130977,4.976141913400665,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T00,Goliad,2017-08-30 00:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.051800606074368,0.0010559797678187243,1008.5332439588307,2017228N14314,29.738774607801815,4.776710935558289,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T01,Goliad,2017-08-30 01:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,8.65655237166011,0.0,1008.8611033524762,2017228N14314,29.027467728571594,3.7919875054386263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T02,Goliad,2017-08-30 02:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,8.233353265430022,-9.313225746154785E-7,1009.1649123657518,2017228N14314,28.256494686882377,3.0406867491744918,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T03,Goliad,2017-08-30 03:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,7.70283670357133,0.0,1009.8730894801612,2017228N14314,26.524933968409755,2.8771256797590343,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T04,Goliad,2017-08-30 04:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,7.169288956180109,-9.313225746154785E-7,1010.2818731354417,2017228N14314,25.656820416507458,2.7746044231433777,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T05,Goliad,2017-08-30 05:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,6.543275717050194,0.0,1010.6003290013425,2017228N14314,24.89156756344164,2.6351237637489517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T06,Goliad,2017-08-30 06:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,6.10873703171359,9.313225746154785E-7,1010.4192499813544,2017228N14314,24.081942042530613,2.6369544909602807,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T07,Goliad,2017-08-30 07:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,4.5004487344928465,-9.313225746154785E-7,1010.177590337858,2017228N14314,24.01055840467211,2.7200434967062352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T08,Goliad,2017-08-30 08:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,4.899217997075265,0.0,1010.1050241460322,2017228N14314,23.630905348019894,2.9325847123162285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T09,Goliad,2017-08-30 09:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,5.497101149866291,0.0,1009.9912243623211,2017228N14314,22.969254537869233,3.268369370216563,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T10,Goliad,2017-08-30 10:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,5.87286518638629,-9.313225746154785E-7,1010.0713231839201,2017228N14314,22.17373108784176,3.0055561842329244,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T11,Goliad,2017-08-30 11:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,6.398836106275318,-9.313225746154785E-7,1010.322480422136,2017228N14314,22.394216765993292,3.3304877183889987,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T12,Goliad,2017-08-30 12:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,6.772588691165169,-9.313225746154785E-7,1010.9455474343674,2017228N14314,22.452047321620057,3.4215656574039848,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T13,Goliad,2017-08-30 13:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,7.337871595897083,9.313225746154785E-7,1011.5991222590991,2017228N14314,23.146593058365397,3.806529485702781,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T14,Goliad,2017-08-30 14:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,8.063700048906423,0.0,1012.081979042363,2017228N14314,25.093753401362562,3.9867826300050013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T15,Goliad,2017-08-30 15:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,9.129901034735267,0.0,1012.207371811605,2017228N14314,28.54254388558843,4.403550669486452,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T16,Goliad,2017-08-30 16:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,9.502515786018463,9.313225746154785E-7,1012.4213151663187,2017228N14314,30.100848738276625,4.525671715160583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T17,Goliad,2017-08-30 17:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.014362368208129,0.011175749756769236,1012.2801352737172,2017228N14314,31.053647076372386,4.603790153665963,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T18,Goliad,2017-08-30 18:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,10.190911708412989,0.03197056581410702,1011.7172470726433,2017228N14314,31.176041501575583,4.706458148077676,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T19,Goliad,2017-08-30 19:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,8.99116921026553,0.005156034048033217,1011.5925203236874,2017228N14314,31.86628047242084,4.728240223447159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T20,Goliad,2017-08-30 20:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,8.16789373520735,0.0,1011.0256243474046,2017228N14314,31.961916589850773,4.47210878018643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T21,Goliad,2017-08-30 21:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,7.979857201223441,0.0,1010.6406389841884,2017228N14314,32.881473419262306,4.200596349458305,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T22,Goliad,2017-08-30 22:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,6.807136459396108,0.0,1009.6210040647375,2017228N14314,33.02109487164853,3.432647377635636,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170830T23,Goliad,2017-08-30 23:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,5.344153545352326,0.0,1009.6899662514917,2017228N14314,33.237788977429545,2.414944294888651,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T00,Goliad,2017-08-31 00:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,2.84670653604949,-9.313225746154785E-7,1009.879790143944,2017228N14314,31.934482634551216,1.2465035581190715,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T01,Goliad,2017-08-31 01:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,2.512280090896497,0.0,1010.208552356802,2017228N14314,30.31614682873561,1.886825571250219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T02,Goliad,2017-08-31 02:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,2.4784875519235836,0.0,1010.7508547136039,2017228N14314,28.631794545758623,1.7648647340175312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T03,Goliad,2017-08-31 03:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,2.441992375048362,9.313225746154785E-7,1011.7105947009248,2017228N14314,25.72388639973576,1.6272278482087448,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T04,Goliad,2017-08-31 04:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,2.4838337750309694,0.0,1012.2149574880668,2017228N14314,24.7199892904423,1.3773264293007237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T05,Goliad,2017-08-31 05:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,1.6905555929944165,0.0,1012.5821664304893,2017228N14314,25.2644289294405,1.210773822766082,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T06,Goliad,2017-08-31 06:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,1.1394807228325092,0.0,1012.8285046241051,2017228N14314,25.08596719455045,1.025551575318598,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T07,Goliad,2017-08-31 07:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,1.2999617501488734,0.0,1012.717308323389,2017228N14314,23.58351129427166,0.9103506127735613,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T08,Goliad,2017-08-31 08:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,1.5923669696707714,0.0,1012.7894783897673,2017228N14314,23.122787162398424,0.9332112868885715,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T09,Goliad,2017-08-31 09:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,1.574100155249985,0.0,1012.8200768198092,2017228N14314,22.25694086989813,1.091126601737382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a_20170831T10,Goliad,2017-08-31 10:00,330,48175_2017-08-26 01:00:00,2017-08-26 01:00:00,48175,1.5645751725517762,0.0,1013.1556170756265,2017228N14314,21.27418774443197,0.8784743087197191,"{""type"":""MultiPoint"",""coordinates"":[]}"
