GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "50005","Caledonia, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",89.967,89.262,90.964,94.875,94.838,96.654,101.717,102.385,100.068,104.823,105.775,106.865,103.690,102.318,100.722,100.863,100.000,101.545,103.445,103.335,106.203,109.600,110.839,115.675
 "50005","Caledonia, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",713628,720475,749137,802147,826606,871068,942646,963925,973199,1021352,1046693,1077831,1068398,1077029,1080745,1093718,1104195,1145023,1193147,1222336,1316330,1455622,1538291,1640810
 "50007","Chittenden, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",7865974,8111790,8729476,9335438,9395022,9514252,9305650,9963835,9922006,10358878,10725007,10929654,10761330,10843300,10888873,11120687,11419598,11640769,11814613,11367021,12026955,12739334,12851398,13170478
 "50007","Chittenden, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.881,71.034,76.443,81.749,82.271,83.315,81.488,87.252,86.886,90.711,93.918,95.710,94.236,94.953,95.353,97.382,100.000,101.937,103.459,99.540,105.319,111.557,112.538,115.332
 "50007","Chittenden, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",6617214,6836856,7323448,7891772,8055161,8281115,8228722,8871051,8983770,9379677,9793367,10140080,10126890,10370802,10622908,10990901,11419598,11837840,12254721,12049880,13176546,14715571,15550300,16403520
 "50009","Essex, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",166306,185280,165428,168257,171945,161900,157139,155925,157501,167161,156970,157124,163496,161467,160603,152779,148327,146161,146705,136716,141224,142971,139906,138755
 "50009","Essex, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",112.122,124.913,111.529,113.437,115.923,109.151,105.941,105.123,106.185,112.698,105.827,105.931,110.227,108.859,108.277,103.002,100.000,98.540,98.907,92.172,95.211,96.389,94.323,93.547
 "50009","Essex, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",119784,136436,123543,127626,133896,130374,130695,131986,136533,145267,139338,141917,152237,154238,154988,148840,148327,150092,154309,147659,161778,175755,179176,182879
 "50011","Franklin, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1442468,1505873,1578574,1689923,1715948,1787445,1838521,1843208,1741341,1817258,1849038,1764638,1851942,1956386,2002598,2057386,2085381,2101555,2201949,2186400,2118629,2081644,2131389,2202584
 "50011","Franklin, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.170,72.211,75.697,81.037,82.285,85.713,88.162,88.387,83.502,87.143,88.667,84.619,88.806,93.814,96.030,98.658,100.000,100.776,105.590,104.844,101.594,99.821,102.206,105.620
 "50011","Franklin, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1042129,1105038,1182167,1300815,1341472,1434144,1532358,1575264,1533388,1614040,1680603,1639862,1757438,1884042,1953718,2024333,2085381,2136003,2291893,2331717,2383880,2520504,2704589,2856214
 "50013","Grand Isle, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",145102,145329,154971,170521,170363,167415,173000,177502,188916,203590,206969,204917,206921,210403,195737,203291,199187,190710,204857,189269,205114,191479,193462,202934
 "50013","Grand Isle, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.847,72.961,77.802,85.608,85.529,84.049,86.853,89.113,94.844,102.210,103.907,102.877,103.883,105.631,98.268,102.060,100.000,95.744,102.847,95.021,102.975,96.130,97.126,101.881
 "50013","Grand Isle, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",103645,107093,116852,132228,135108,136990,146040,152438,163406,176892,183419,184974,191037,197890,188049,198419,199187,195183,215684,202782,229829,231582,245626,264956
 "50015","Lamoille, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",879474,932989,935239,969140,993613,969506,990441,1035370,1039454,1056263,1081969,1076872,1124285,1158561,1192091,1187589,1174708,1187865,1149672,1103766,1183271,1234437,1269760,1293434
 "50015","Lamoille, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.867,79.423,79.615,82.500,84.584,82.532,84.314,88.138,88.486,89.917,92.105,91.671,95.708,98.625,101.480,101.097,100.000,101.120,97.869,93.961,100.729,105.085,108.091,110.107
 "50015","Lamoille, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",624503,677989,692229,737178,781898,788723,835147,889452,905258,920863,957035,974276,1037009,1090556,1149866,1166448,1174708,1214825,1205842,1176354,1314481,1465092,1582360,1653776
 "50017","Orange, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",736674,785200,782229,797767,806768,833746,834828,812113,805754,842687,846723,868921,844559,837268,848907,810483,808172,820848,827434,829448,825444,843768,869288,911242
 "50017","Orange, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",91.153,97.158,96.790,98.713,99.826,103.164,103.298,100.488,99.701,104.271,104.770,107.517,104.502,103.600,105.040,100.286,100.000,101.569,102.383,102.633,102.137,104.404,107.562,112.754
 "50017","Orange, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",511556,559149,567606,598767,624355,669955,694196,688744,692581,730273,752344,790085,786961,793778,819929,794136,808172,837714,867014,892844,925268,1015740,1101579,1188034
 "50019","Orleans, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",771827,793097,840847,877054,913302,908462,929614,903411,869955,892648,952878,967596,1013027,1049042,1061642,1013710,1048704,1052965,1079884,1066555,1110572,1156463,1137578,1197362
 "50019","Orleans, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.598,75.626,80.180,83.632,87.089,86.627,88.644,86.145,82.955,85.119,90.862,92.266,96.598,100.032,101.234,96.663,100.000,100.406,102.973,101.702,105.899,110.275,108.475,114.175
 "50019","Orleans, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",547803,575675,624073,674004,715620,730714,776317,767465,751618,777905,851927,886437,951722,1005085,1031105,994678,1048704,1077145,1131758,1140425,1259397,1420880,1456095,1562643
 "50021","Rutland, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2573406,2649621,2664780,2733995,2798274,2766920,2801868,2778949,2647865,2799325,2812914,2729178,2686242,2617200,2631559,2694232,2641197,2587944,2619762,2526521,2629644,2773887,2816148,2915195
 "50021","Rutland, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",97.433,100.319,100.893,103.513,105.947,104.760,106.083,105.216,100.252,105.987,106.501,103.331,101.705,99.091,99.635,102.008,100.000,97.984,99.188,95.658,99.563,105.024,106.624,110.374
 "50021","Rutland, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1788517,1881767,1931677,2047435,2171264,2229628,2327660,2359224,2319364,2471083,2525939,2499458,2498114,2481515,2545274,2642454,2641197,2648755,2746554,2703205,2950339,3335371,3558499,3787056
 "50023","Washington, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2998075,3053398,3175732,3373949,3440971,3336740,3346239,3347999,3323063,3399388,3476527,3541398,3474909,3734635,3636365,3676435,3686037,3671070,3759307,3678629,3766456,3965979,4021379,4108451
 "50023","Washington, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.336,82.837,86.156,91.533,93.351,90.524,90.781,90.829,90.153,92.223,94.316,96.076,94.272,101.318,98.652,99.739,100.000,99.594,101.988,99.799,102.182,107.595,109.098,111.460
 "50023","Washington, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2131172,2222642,2361689,2581880,2713901,2716878,2796909,2847643,2915763,3004938,3118098,3245480,3244243,3556719,3541894,3636956,3686037,3758666,3921965,3961723,4181478,4622011,4927631,5191179
 "50025","Windham, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2189046,2328603,2349175,2400754,2329541,2333262,2241502,2340484,2308222,2464036,2511132,2506796,2468465,2450692,2516538,2377760,2338728,2322986,2328671,2304888,2307043,2316408,2397892,2378574
 "50025","Windham, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",93.600,99.567,100.447,102.652,99.607,99.766,95.843,100.075,98.696,105.358,107.372,107.186,105.547,104.787,107.603,101.669,100.000,99.327,99.570,98.553,98.645,99.046,102.530,101.704
 "50025","Windham, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1576745,1700727,1742979,1825647,1824972,1893106,1865161,1979309,2022439,2155315,2222345,2260331,2276747,2319528,2435158,2337295,2338728,2378751,2448766,2470264,2594066,2802103,3046730,3097732
 "50027","Windsor, VT",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2215713,2286798,2305440,2421250,2459275,2481943,2454119,2493977,2436474,2512034,2565952,2628652,2583891,2559742,2618254,2593390,2605111,2616695,2642112,2662045,2766554,2789143,2902636,2922765
 "50027","Windsor, VT",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.053,87.781,88.497,92.942,94.402,95.272,94.204,95.734,93.527,96.427,98.497,100.904,99.185,98.258,100.505,99.550,100.000,100.445,101.420,102.185,106.197,107.064,111.421,112.193
 "50027","Windsor, VT",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1578805,1668793,1714168,1846126,1938732,2027680,2059835,2131593,2136148,2208408,2283420,2384913,2388967,2418282,2532821,2550417,2605111,2677203,2769395,2847802,3086988,3320919,3628778,3759287
"Note: See the included footnote file."
"CAGDP1: County gross domestic product (GDP) summary "
"Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
