GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "19007","Appanoose, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",337634,353903,379252,408489,403119,387020,361175,400503,399233,392905,412955,389619,398575,394804,416613,409341,410365,406554,400452,403188,446207,403479,385741,382833
 "19007","Appanoose, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.277,86.241,92.418,99.543,98.234,94.311,88.013,97.597,97.287,95.745,100.631,94.945,97.127,96.208,101.523,99.750,100.000,99.071,97.584,98.251,108.734,98.322,93.999,93.291
 "19007","Appanoose, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",246212,262379,283872,310236,312182,312035,298246,337807,350015,342970,367762,355439,371962,374347,405922,404663,410365,416034,421550,434023,499812,501965,509108,518495
 "19009","Audubon, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",177387,190301,181243,231771,223396,237452,220975,320491,282179,270732,261204,224126,234164,230188,220676,235865,261283,269006,298650,287723,318560,329550,329951,350679
 "19009","Audubon, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.891,72.833,69.367,88.705,85.500,90.879,84.573,122.661,107.998,103.616,99.970,85.779,89.621,88.099,84.459,90.272,100.000,102.956,114.302,110.119,121.922,126.128,126.281,134.215
 "19009","Audubon, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",128070,137581,136007,185169,171624,183694,191351,280384,240090,237259,255080,225152,247506,239467,219140,225441,261283,268730,302276,291262,375112,460592,449095,472553
 "19011","Benton, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",591065,632545,612054,652656,626126,634823,671262,698651,694281,726163,758452,743112,767624,765573,784739,786567,809714,842474,857741,846384,915952,861859,845949,850412
 "19011","Benton, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.997,78.120,75.589,80.603,77.327,78.401,82.901,86.284,85.744,89.682,93.669,91.775,94.802,94.549,96.916,97.141,100.000,104.046,105.931,104.529,113.120,106.440,104.475,105.026
 "19011","Benton, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",419452,451336,451314,503744,483250,500068,558067,591836,580688,620463,684996,689523,735556,740856,762981,767172,809714,859889,893475,900113,1071855,1135268,1126086,1137117
 "19013","Black Hawk, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",5865668,6130453,6086890,6875517,7117666,7187626,7348125,7328516,7242909,7774631,7672459,9533604,8285592,9423913,8707635,7737545,7815015,7974022,7872282,7712598,8164033,7908976,7778364,7574396
 "19013","Black Hawk, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.056,78.445,77.887,87.978,91.077,91.972,94.026,93.775,92.679,99.483,98.176,121.991,106.021,120.587,111.422,99.009,100.000,102.035,100.733,98.689,104.466,101.202,99.531,96.921
 "19013","Black Hawk, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",4264961,4547963,4560748,5197561,5525340,5714034,5997379,6079503,6315029,6732923,6707152,8581888,7633162,8858823,8485844,7695704,7815015,8102036,8231184,8291622,8944493,9424043,9978819,10039272
 "19015","Boone, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",839601,890180,940869,977754,979721,961259,989394,990376,1061807,1051828,1057915,1022298,1049620,1034025,1002256,1003380,942446,991761,1015153,1018118,1071019,1050545,1063912,993019
 "19015","Boone, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",89.087,94.454,99.833,103.746,103.955,101.996,104.981,105.086,112.665,111.606,112.252,108.473,111.372,109.717,106.346,106.466,100.000,105.233,107.715,108.029,113.642,111.470,112.888,105.366
 "19015","Boone, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",594783,641430,690734,743924,759211,770926,829634,851668,914874,921355,967575,955908,1011878,1003626,976701,982749,942446,1013440,1060722,1085574,1217899,1307482,1360358,1293400
 "19017","Bremer, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",804536,826318,837902,994985,1064438,1027920,1096819,989528,921272,938522,1001071,1084366,1056509,1126057,1153138,1133571,1113008,1120545,1116145,1077594,1200191,1242031,1211668,1219738
 "19017","Bremer, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.285,74.242,75.283,89.396,95.636,92.355,98.545,88.906,82.773,84.323,89.943,97.427,94.924,101.172,103.606,101.848,100.000,100.677,100.282,96.818,107.833,111.592,108.864,109.589
 "19017","Bremer, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",589847,616409,637597,773568,839093,824204,905025,825759,797116,814840,892501,993941,992756,1075337,1124307,1122749,1113008,1146034,1165437,1162866,1330678,1491147,1523751,1580731
 "19019","Buchanan, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",566323,574779,565152,626076,650322,653448,665899,642077,668581,662480,747999,720810,749016,746268,708952,777128,795147,781808,766635,758103,811025,814725,813337,827056
 "19019","Buchanan, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.222,72.286,71.075,78.737,81.786,82.180,83.745,80.749,84.083,83.315,94.071,90.651,94.198,93.853,89.160,97.734,100.000,98.323,96.414,95.341,101.997,102.462,102.288,104.013
 "19019","Buchanan, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",401365,413501,416260,477670,502276,519770,557667,548037,576133,578609,689984,683417,734251,735365,692756,753056,795147,794097,791828,790224,939433,1072278,1069761,1087017
 "19021","Buena Vista, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",851294,869428,895549,981918,983503,995289,1062931,1186633,1221017,1258900,1237303,1263064,1417424,1630224,1871093,1389436,1246013,1313588,1179343,1233632,1332742,1464077,1438690,1545409
 "19021","Buena Vista, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.321,69.777,71.873,78.805,78.932,79.878,85.307,95.234,97.994,101.034,99.301,101.368,113.757,130.835,150.166,111.511,100.000,105.423,94.649,99.006,106.961,117.501,115.463,124.028
 "19021","Buena Vista, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",616236,638887,673736,761632,763381,784026,879360,1014120,1062413,1115543,1154916,1219867,1413164,1635181,1851146,1367207,1246013,1320272,1214358,1309292,1483983,1749404,1791931,1938391
 "19023","Butler, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",358032,379674,357453,457658,455346,454149,473508,459653,468549,527649,553872,531554,515060,484626,447647,403058,426299,417645,415579,399522,538350,547292,562531,515993
 "19023","Butler, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.986,89.063,83.850,107.356,106.814,106.533,111.074,107.824,109.911,123.774,129.926,124.691,120.821,113.682,105.008,94.548,100.000,97.970,97.485,93.719,126.285,128.382,131.957,121.040
 "19023","Butler, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",242976,259001,251084,337123,330318,334225,380158,374003,370652,431368,496553,490698,496729,468497,432827,394149,426299,426862,436589,430477,618967,723332,758834,705279
 "19025","Calhoun, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",273377,291267,296982,352880,367011,359205,380443,409577,363280,396283,411912,401446,406537,415633,364513,420824,400377,415122,399331,379460,438092,441673,415119,416525
 "19025","Calhoun, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.280,72.748,74.176,88.137,91.666,89.717,95.021,102.298,90.735,98.977,102.881,100.267,101.539,103.811,91.043,105.107,100.000,103.683,99.739,94.776,109.420,110.314,103.682,104.033
 "19025","Calhoun, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",193098,207507,220264,278111,283147,281888,332445,365177,301446,346112,405054,405844,432981,433051,360864,402728,400377,418348,409799,393799,516467,609803,560879,559921
 "19027","Carroll, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",888797,895055,938334,1067753,1101810,1132195,1150642,1156963,1134111,1238878,1233967,1228934,1256336,1305249,1327055,1422361,1428122,1396092,1307243,1300799,1357263,1382448,1351948,1396164
 "19027","Carroll, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",62.235,62.674,65.704,74.766,77.151,79.279,80.570,81.013,79.413,86.749,86.405,86.052,87.971,91.396,92.923,99.597,100.000,97.757,91.536,91.085,95.038,96.802,94.666,97.762
 "19027","Carroll, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",654451,664147,715526,852599,884774,927246,978760,999151,975578,1092606,1150479,1175309,1242542,1297716,1301462,1381148,1428122,1415635,1348733,1367454,1561479,1779327,1758072,1837302
 "19029","Cass, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",452665,473472,474749,539652,535021,554678,524319,580998,574199,558496,594122,633201,650145,652266,677587,668560,683709,697585,665533,637212,710340,700778,724350,743875
 "19029","Cass, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.207,69.251,69.437,78.930,78.253,81.128,76.687,84.977,83.983,81.686,86.897,92.613,95.091,95.401,99.104,97.784,100.000,102.029,97.341,93.199,103.895,102.497,105.944,108.800
 "19029","Cass, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",324672,344094,353576,418967,413493,436696,439561,494627,477682,475647,531500,580024,613677,627052,658089,652340,683709,714890,699149,681723,816179,895543,950337,990895
 "19031","Cedar, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",452802,474621,482690,494079,474278,491418,498501,514972,507047,543350,609489,608068,624200,625392,604409,595817,589352,617210,600545,564546,683174,665355,620598,606436
 "19031","Cedar, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.831,80.533,81.902,83.834,80.474,83.383,84.585,87.379,86.035,92.194,103.417,103.176,105.913,106.115,102.555,101.097,100.000,104.727,101.899,95.791,115.919,112.896,105.302,102.899
 "19031","Cedar, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",337892,355865,372327,396879,382453,405362,432785,455442,448809,485749,568570,579378,612186,614091,591028,581771,589352,628829,625706,597815,782680,867293,820724,811491
 "19033","Cerro Gordo, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2021174,2058688,2272481,2473846,2623937,2565146,2593855,2446326,2301803,2352830,2346589,2400062,2468812,2557985,2650061,2712410,2535359,2504783,2426899,2432884,2625338,2673163,2833058,2890284
 "19033","Cerro Gordo, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",79.719,81.199,89.632,97.574,103.494,101.175,102.307,96.488,90.788,92.801,92.554,94.664,97.375,100.892,104.524,106.983,100.000,98.794,95.722,95.958,103.549,105.435,111.742,113.999
 "19033","Cerro Gordo, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1453966,1508965,1694887,1895650,2057266,2069260,2155447,2073976,2011459,2069151,2111530,2215108,2322613,2444338,2578559,2672474,2535359,2560103,2539668,2610092,2964011,3271305,3600198,3729490
 "19035","Cherokee, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",485334,511617,541028,566833,588712,763988,826685,732471,744368,746914,663755,637230,661593,745348,735630,709846,680469,709631,618322,628398,733317,787059,782684,843091
 "19035","Cherokee, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.323,75.186,79.508,83.300,86.516,112.274,121.488,107.642,109.390,109.765,97.544,93.646,97.226,109.534,108.106,104.317,100.000,104.285,90.867,92.348,107.766,115.664,115.021,123.898
 "19035","Cherokee, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",352881,377129,411771,450337,462563,607982,691116,633819,638223,657044,627445,621460,667262,750849,725863,690012,680469,719874,636991,656437,834459,1013776,1012803,1086764
 "19037","Chickasaw, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",380626,380268,385223,440606,450963,439614,446772,474513,471707,518535,568932,552297,618532,665111,706731,737149,669950,687553,631840,600527,730694,776695,803433,850368
 "19037","Chickasaw, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.814,56.761,57.500,65.767,67.313,65.619,66.687,70.828,70.409,77.399,84.922,82.439,92.325,99.278,105.490,110.030,100.000,102.627,94.312,89.638,109.067,115.933,119.924,126.930
 "19037","Chickasaw, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",273676,278253,287369,340986,353424,351805,376170,407749,406068,456279,536913,536240,618931,668229,700928,717238,669950,700634,655050,626993,832494,993429,1034188,1087234
 "19039","Clarke, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",313850,321199,325468,345383,366508,387335,399561,396770,378992,374145,358712,364706,373182,383213,415141,409130,414907,446128,400665,396719,430871,483308,461356,500842
 "19039","Clarke, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.643,77.415,78.444,83.244,88.335,93.355,96.301,95.629,91.344,90.176,86.456,87.901,89.943,92.361,100.056,98.608,100.000,107.525,96.567,95.616,103.847,116.486,111.195,120.712
 "19039","Clarke, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",228066,239128,244292,262306,281691,301202,322708,330193,329334,326327,319290,335652,350172,366709,406287,407784,414907,451446,416931,425934,474681,570685,576741,638873
 "19041","Clay, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",702210,707592,746643,792398,798512,797635,820557,871353,829693,881253,934271,949992,923889,954849,977258,930754,938222,1012875,1017065,1011035,1046618,1091028,1098874,1179968
 "19041","Clay, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.845,75.418,79.581,84.457,85.109,85.016,87.459,92.873,88.432,93.928,99.579,101.254,98.472,101.772,104.161,99.204,100.000,107.957,108.403,107.761,111.553,116.287,117.123,125.766
 "19041","Clay, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",539831,546905,590493,650551,654742,664714,722124,776267,732860,792385,880363,919292,925336,957775,964767,910065,938222,1025404,1052794,1067701,1190192,1385733,1421139,1539920
 "19043","Clayton, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",525201,534301,552248,608289,609392,601413,582107,594263,542354,628114,693715,697678,729044,791242,814234,845531,879202,879267,869965,814823,863991,870301,849453,870450
 "19043","Clayton, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",59.736,60.771,62.812,69.186,69.312,68.404,66.209,67.591,61.687,71.441,78.903,79.354,82.921,89.995,92.611,96.170,100.000,100.007,98.949,92.678,98.270,98.988,96.616,99.004
 "19043","Clayton, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",388922,401693,425139,484995,490112,494668,498444,516339,475608,558790,656085,676633,730404,790585,796205,815875,879202,893257,904050,859421,988892,1133274,1133894,1176802
 "19045","Clinton, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2391823,2452854,2550142,2675122,2536647,2542406,2482262,2459798,2489867,2558007,2611355,2463703,2531093,2450783,2502332,2378758,2355840,2325573,2203019,2184145,2389718,2324697,2268439,2284327
 "19045","Clinton, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",101.527,104.118,108.248,113.553,107.675,107.919,105.366,104.413,105.689,108.582,110.846,104.579,107.439,104.030,106.218,100.973,100.000,98.715,93.513,92.712,101.438,98.678,96.290,96.964
 "19045","Clinton, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1717201,1796757,1883463,1995602,1943005,2011390,2002822,2047065,2154433,2213653,2306099,2239492,2338785,2310832,2425795,2350056,2355840,2373787,2295758,2317978,2670771,2826781,2885934,2950572
 "19047","Crawford, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",596746,611837,647128,733802,764570,833111,966378,1005894,904444,838464,844408,869067,884998,823013,798278,773934,782006,799370,753072,720038,819286,809701,834553,859893
 "19047","Crawford, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.310,78.240,82.752,93.836,97.770,106.535,123.577,128.630,115.657,107.220,107.980,111.133,113.170,105.244,102.081,98.968,100.000,102.220,96.300,92.076,104.767,103.542,106.720,109.960
 "19047","Crawford, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",421938,442529,477187,556479,578327,636017,767117,831980,756127,717326,763269,814599,852298,800640,783057,767451,782006,808446,780080,767470,936007,1020471,1076398,1117100
 "19049","Dallas, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1199111,1263105,1436268,2032253,2290599,2469714,3013467,3093187,3273699,3497386,3839175,4414774,4456276,4854779,5193176,5379683,5242758,5293956,5940730,6514851,7071880,7784145,8239465,8550013
 "19049","Dallas, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",22.872,24.092,27.395,38.763,43.691,47.107,57.479,58.999,62.442,66.709,73.228,84.207,84.999,92.600,99.054,102.612,100.000,100.977,113.313,124.264,134.889,148.474,157.159,163.082
 "19049","Dallas, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",856226,924073,1067205,1551539,1795975,2007614,2523712,2606456,2683324,2950175,3285740,3874778,4006524,4484054,4913694,5252825,5242758,5485330,6273062,7043144,7836330,9168986,10337290,11106538
 "19051","Davis, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",184833,194366,187762,197554,190000,186568,182799,183684,191339,206130,217299,235283,262303,224230,230921,228481,260100,280190,259360,249638,282791,307240,298564,306801
 "19051","Davis, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.062,74.727,72.188,75.953,73.049,71.729,70.280,70.621,73.564,79.250,83.544,90.459,100.847,86.209,88.782,87.843,100.000,107.724,99.715,95.977,108.724,118.124,114.788,117.955
 "19051","Davis, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",130939,140435,138090,150287,148540,152090,152730,156766,166145,179920,192823,213131,243389,211766,222337,222628,260100,285410,269812,265168,320333,389076,391185,407338
 "19053","Decatur, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",164742,158025,165646,195979,196756,191305,177756,193461,197418,192256,197530,195363,195004,193826,199566,207944,217191,224198,211084,206261,234063,235344,214533,216787
 "19053","Decatur, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.851,72.759,76.267,90.234,90.591,88.082,81.843,89.074,90.896,88.519,90.948,89.950,89.785,89.242,91.885,95.742,100.000,103.226,97.188,94.968,107.768,108.358,98.776,99.814
 "19053","Decatur, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",110073,108654,116666,143737,145400,145317,141421,157586,162252,160750,172552,175003,179710,181859,191850,203678,217191,228729,220495,221065,260535,282387,268266,277577
 "19055","Delaware, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",505528,497737,517274,548657,562648,599069,613716,652715,644537,735245,775996,713230,821191,836117,932227,972064,993535,953307,876859,884530,908027,944578,922127,958351
 "19055","Delaware, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",50.882,50.098,52.064,55.223,56.631,60.297,61.771,65.696,64.873,74.003,78.105,71.787,82.653,84.156,93.829,97.839,100.000,95.951,88.256,89.029,91.394,95.073,92.813,96.459
 "19055","Delaware, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",391388,387062,408342,445620,460751,502059,535527,576895,589404,671441,737903,697989,831829,846065,923762,940798,993535,964650,904611,924891,1023366,1206738,1199935,1257017
 "19057","Des Moines, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1938934,1938508,1966578,2045847,2026238,2147521,2178397,2111343,1930858,1892685,2005806,2014986,2170048,2272331,2341822,2372312,2351938,2284205,2183585,2161657,2274399,2147644,2143986,2221427
 "19057","Des Moines, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.440,82.422,83.615,86.986,86.152,91.309,92.621,89.770,82.096,80.473,85.283,85.673,92.266,96.615,99.570,100.866,100.000,97.120,92.842,91.910,96.703,91.314,91.158,94.451
 "19057","Des Moines, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1455138,1476345,1505446,1585673,1607134,1747094,1817424,1789790,1709442,1665326,1784432,1839992,2021349,2156258,2285898,2351505,2351938,2326351,2283773,2315497,2517231,2584329,2744216,2923864
 "19059","Dickinson, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",723191,777619,787112,809602,809108,769254,784847,757972,802880,877743,878262,930609,898510,933565,976993,970590,974131,980524,990158,970483,1065657,1087003,1094202,1179189
 "19059","Dickinson, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.240,79.827,80.801,83.110,83.060,78.968,80.569,77.810,82.420,90.105,90.159,95.532,92.237,95.836,100.294,99.637,100.000,100.656,101.645,99.626,109.396,111.587,112.326,121.050
 "19059","Dickinson, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",522502,571947,592452,627917,639890,626687,665349,652069,693744,765739,790383,856986,849851,896704,946216,947738,974131,999096,1032482,1029932,1199238,1338224,1395623,1529229
 "19061","Dubuque, IA",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",3855258,4029488,4227320,4702841,5026658,5156032,5407343,5180129,4858010,5259169,5245759,5982874,5657235,6160513,6276359,6100045,6389591,6378942,6631496,6617948,6808043,6896541,6885958,6926276
 "19061","Dubuque, IA",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.337,63.063,66.159,73.602,78.669,80.694,84.627,81.071,76.030,82.308,82.099,93.635,88.538,96.415,98.228,95.468,100.000,99.833,103.786,103.574,106.549,107.934,107.768,108.399
 "19061","Dubuque, IA",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2905791,3085441,3279125,3710893,4059654,4260592,4571032,4426561,4307817,4642049,4681155,5473445,5287927,5865840,6111644,6031949,6389591,6494713,6930486,7088266,7507247,8289366,8812746,9159845
